# Homebrew Version oracle: da12368691a124f3e22a00a02e6587e4f148f8d0
# Inputs: selected formula versions and exact-identity bottle runtime floors from the local registry snapshot, plus captured disagreement cases.
# identity	left	right	expected
imagemagick	7.1.2-30	7.0.11-0	1
imagemagick	7.1.2-30	7.1.0-13	1
imagemagick	7.1.2-30	7.1.0-29	1
imagemagick	7.1.2-30	7.1.0-52	1
imagemagick	7.1.2-30	7.1.1-19	1
imagemagick	7.1.2-30	7.1.1-26	1
imagemagick	7.1.2-30	7.1.1-36	1
imagemagick	7.1.2-30	7.1.1-38	1
imagemagick	7.1.2-30	7.1.1-39	1
imagemagick	7.1.2-30	7.1.1-46	1
imagemagick	7.1.2-30	7.1.2-11	1
imagemagick	7.1.2-30	7.1.2-12	1
imagemagick	7.1.2-30	7.1.2-13	1
imagemagick	7.1.2-30	7.1.2-15	1
imagemagick	7.1.2-30	7.1.2-23	1
imagemagick	7.1.2-30	7.1.2-25	1
imagemagick	7.1.2-30	7.1.2-26	1
imagemagick	7.1.2-30	7.1.2-27	1
imagemagick	7.1.2-30	7.1.2-29	1
imagemagick	7.1.2-30	7.1.2-3	1
imagemagick	7.1.2-30	7.1.2-8	1
imagemagick	7.1.2-8	7.1.2-30	-1
imath	3.1.11	3.2.3	-1
imath	3.1.12	3.2.3	-1
imath	3.1.3	3.2.3	-1
imath	3.1.4	3.2.3	-1
imath	3.1.5	3.2.3	-1
imath	3.1.6	3.2.3	-1
imath	3.1.7	3.2.3	-1
imath	3.1.9	3.2.3	-1
imath	3.2.1	3.2.3	-1
imath	3.2.2	3.2.3	-1
imath	3.2.3	3.1.11	1
imath	3.2.3	3.1.12	1
imath	3.2.3	3.1.3	1
imath	3.2.3	3.1.4	1
imath	3.2.3	3.1.5	1
imath	3.2.3	3.1.6	1
imath	3.2.3	3.1.7	1
imath	3.2.3	3.1.9	1
imath	3.2.3	3.2.1	1
imath	3.2.3	3.2.2	1
imlib2	1.12.1	1.12.6	-1
imlib2	1.12.3	1.12.6	-1
imlib2	1.12.4	1.12.6	-1
imlib2	1.12.5	1.12.6	-1
imlib2	1.12.6	1.12.1	1
imlib2	1.12.6	1.12.3	1
imlib2	1.12.6	1.12.4	1
imlib2	1.12.6	1.12.5	1
imlib2	1.12.6	1.5.1	1
imlib2	1.12.6	1.7.0	1
imlib2	1.12.6	1.7.1	1
imlib2	1.12.6	1.7.4	1
imlib2	1.12.6	1.9.1	1
imlib2	1.5.1	1.12.6	-1
imlib2	1.7.0	1.12.6	-1
imlib2	1.7.1	1.12.6	-1
imlib2	1.7.4	1.12.6	-1
imlib2	1.9.1	1.12.6	-1
influxdb	3.11.2	3.9.3	1
influxdb	3.9.3	3.11.2	-1
ipopt	3.14.18	3.14.20	-1
ipopt	3.14.19	3.14.20	-1
ipopt	3.14.20	3.14.18	1
ipopt	3.14.20	3.14.19	1
iptables	1.8.11	1.8.13	-1
iptables	1.8.13	1.8.11	1
iputils	20240905	20250605	-1
iputils	20250605	20240905	1
isa-l	2.32.0	2.32.1	-1
isa-l	2.32.1	2.32.0	1
isl	0.18	0.28	-1
isl	0.20	0.28	-1
isl	0.21	0.28	-1
isl	0.22.1	0.28	-1
isl	0.23	0.28	-1
isl	0.24	0.28	-1
isl	0.25	0.28	-1
isl	0.26	0.28	-1
isl	0.27	0.28	-1
isl	0.28	0.18	1
isl	0.28	0.20	1
isl	0.28	0.21	1
isl	0.28	0.22.1	1
isl	0.28	0.23	1
isl	0.28	0.24	1
isl	0.28	0.25	1
isl	0.28	0.26	1
isl	0.28	0.27	1
iso-codes	4.12.0	4.20.1	-1
iso-codes	4.15.0	4.20.1	-1
iso-codes	4.16.0	4.20.1	-1
iso-codes	4.17.0	4.20.1	-1
iso-codes	4.18.0	4.20.1	-1
iso-codes	4.19.0	4.20.1	-1
iso-codes	4.20.1	4.12.0	1
iso-codes	4.20.1	4.15.0	1
iso-codes	4.20.1	4.16.0	1
iso-codes	4.20.1	4.17.0	1
iso-codes	4.20.1	4.18.0	1
iso-codes	4.20.1	4.19.0	1
iso-codes	4.20.1	4.6.0	1
iso-codes	4.20.1	4.9.0	1
iso-codes	4.6.0	4.20.1	-1
iso-codes	4.9.0	4.20.1	-1
ispc	1.26.0	1.31.0	-1
ispc	1.28.1	1.31.0	-1
ispc	1.31.0	1.26.0	1
ispc	1.31.0	1.28.1	1
jack	0.125.0	1.9.22	-1
jack	1.9.18	1.9.22	-1
jack	1.9.19	1.9.22	-1
jack	1.9.21	1.9.22	-1
jack	1.9.22	0.125.0	1
jack	1.9.22	1.9.18	1
jack	1.9.22	1.9.19	1
jack	1.9.22	1.9.21	1
jansson	2.10	2.15.1	-1
jansson	2.11	2.15.1	-1
jansson	2.12	2.15.1	-1
jansson	2.13.1	2.15.1	-1
jansson	2.14	2.15.1	-1
jansson	2.14.1	2.15.1	-1
jansson	2.15.0	2.15.1	-1
jansson	2.15.1	2.10	1
jansson	2.15.1	2.11	1
jansson	2.15.1	2.12	1
jansson	2.15.1	2.13.1	1
jansson	2.15.1	2.14	1
jansson	2.15.1	2.14.1	1
jansson	2.15.1	2.15.0	1
jansson	2.15.1	2.9	1
jansson	2.9	2.15.1	-1
jasper	2.0.14	4.2.9	-1
jasper	2.0.16	4.2.9	-1
jasper	2.0.22	4.2.9	-1
jasper	2.0.23	4.2.9	-1
jasper	2.0.32	4.2.9	-1
jasper	2.0.33	4.2.9	-1
jasper	3.0.3	4.2.9	-1
jasper	3.0.6	4.2.9	-1
jasper	4.0.0	4.2.9	-1
jasper	4.1.2	4.2.9	-1
jasper	4.2.4	4.2.9	-1
jasper	4.2.5	4.2.9	-1
jasper	4.2.8	4.2.9	-1
jasper	4.2.9	2.0.14	1
jasper	4.2.9	2.0.16	1
jasper	4.2.9	2.0.22	1
jasper	4.2.9	2.0.23	1
jasper	4.2.9	2.0.32	1
jasper	4.2.9	2.0.33	1
jasper	4.2.9	3.0.3	1
jasper	4.2.9	3.0.6	1
jasper	4.2.9	4.0.0	1
jasper	4.2.9	4.1.2	1
jasper	4.2.9	4.2.4	1
jasper	4.2.9	4.2.5	1
jasper	4.2.9	4.2.8	1
java-service-wrapper	3.7.0	3.7.2	-1
java-service-wrapper	3.7.1	3.7.2	-1
java-service-wrapper	3.7.2	3.7.0	1
java-service-wrapper	3.7.2	3.7.1	1
jbig2dec	0.19	0.20	-1
jbig2dec	0.20	0.19	1
jemalloc	5.2.1	5.3.1	-1
jemalloc	5.3.0	5.3.1	-1
jemalloc	5.3.1	5.2.1	1
jemalloc	5.3.1	5.3.0	1
jj	0.33.0	0.44.0	-1
jj	0.43.0	0.44.0	-1
jj	0.44.0	0.33.0	1
jj	0.44.0	0.43.0	1
jp2a	1.2.0	1.3.3	-1
jp2a	1.3.3	1.2.0	1
jpeg	10	9b	1
jpeg	10	9c	1
jpeg	10	9d	1
jpeg	10	9e	1
jpeg	9b	10	-1
jpeg	9c	10	-1
jpeg	9d	10	-1
jpeg	9e	10	-1
jpeg-turbo	2.1.3	3.2.0	-1
jpeg-turbo	2.1.4	3.2.0	-1
jpeg-turbo	2.1.5.1	3.2.0	-1
jpeg-turbo	3.0.0	3.2.0	-1
jpeg-turbo	3.0.1	3.2.0	-1
jpeg-turbo	3.0.2	3.2.0	-1
jpeg-turbo	3.0.3	3.2.0	-1
jpeg-turbo	3.0.4	3.2.0	-1
jpeg-turbo	3.1.0	3.2.0	-1
jpeg-turbo	3.1.1	3.2.0	-1
jpeg-turbo	3.1.2	3.2.0	-1
jpeg-turbo	3.1.3	3.2.0	-1
jpeg-turbo	3.1.4	3.2.0	-1
jpeg-turbo	3.1.4.1	3.2.0	-1
jpeg-turbo	3.2.0	2.1.3	1
jpeg-turbo	3.2.0	2.1.4	1
jpeg-turbo	3.2.0	2.1.5.1	1
jpeg-turbo	3.2.0	3.0.0	1
jpeg-turbo	3.2.0	3.0.1	1
jpeg-turbo	3.2.0	3.0.2	1
jpeg-turbo	3.2.0	3.0.3	1
jpeg-turbo	3.2.0	3.0.4	1
jpeg-turbo	3.2.0	3.1.0	1
jpeg-turbo	3.2.0	3.1.1	1
jpeg-turbo	3.2.0	3.1.2	1
jpeg-turbo	3.2.0	3.1.3	1
jpeg-turbo	3.2.0	3.1.4	1
jpeg-turbo	3.2.0	3.1.4.1	1
jpeg-xl	0.10.3	0.12.0	-1
jpeg-xl	0.11.0	0.12.0	-1
jpeg-xl	0.11.1	0.12.0	-1
jpeg-xl	0.11.2	0.12.0	-1
jpeg-xl	0.12.0	0.10.3	1
jpeg-xl	0.12.0	0.11.0	1
jpeg-xl	0.12.0	0.11.1	1
jpeg-xl	0.12.0	0.11.2	1
jpeg-xl	0.12.0	0.6.1	1
jpeg-xl	0.12.0	0.7.0	1
jpeg-xl	0.12.0	0.8.1	1
jpeg-xl	0.12.0	0.8.2	1
jpeg-xl	0.12.0	0.9.1	1
jpeg-xl	0.6.1	0.12.0	-1
jpeg-xl	0.7.0	0.12.0	-1
jpeg-xl	0.8.1	0.12.0	-1
jpeg-xl	0.8.2	0.12.0	-1
jpeg-xl	0.9.1	0.12.0	-1
jq	1.7.1	1.8.2	-1
jq	1.8.1	1.8.2	-1
jq	1.8.2	1.7.1	1
jq	1.8.2	1.8.1	1
json-c	0.12.1	0.19	-1
json-c	0.13.1	0.19	-1
json-c	0.14	0.19	-1
json-c	0.15	0.19	-1
json-c	0.16	0.19	-1
json-c	0.17	0.19	-1
json-c	0.18	0.19	-1
json-c	0.19	0.12.1	1
json-c	0.19	0.13.1	1
json-c	0.19	0.14	1
json-c	0.19	0.15	1
json-c	0.19	0.16	1
json-c	0.19	0.17	1
json-c	0.19	0.18	1
json-glib	1.10.0	1.10.8	-1
json-glib	1.10.6	1.10.8	-1
json-glib	1.10.8	1.10.0	1
json-glib	1.10.8	1.10.6	1
json-glib	1.10.8	1.6.6	1
json-glib	1.10.8	1.8.0	1
json-glib	1.6.6	1.10.8	-1
json-glib	1.8.0	1.10.8	-1
jsoncpp	1.9.5	1.9.8	-1
jsoncpp	1.9.6	1.9.8	-1
jsoncpp	1.9.7	1.9.8	-1
jsoncpp	1.9.8	1.9.5	1
jsoncpp	1.9.8	1.9.6	1
jsoncpp	1.9.8	1.9.7	1
jsonrpc-glib	3.42.0	3.44.2	-1
jsonrpc-glib	3.44.0	3.44.2	-1
jsonrpc-glib	3.44.1	3.44.2	-1
jsonrpc-glib	3.44.2	3.42.0	1
jsonrpc-glib	3.44.2	3.44.0	1
jsonrpc-glib	3.44.2	3.44.1	1
jsvc	1.6.0	1.6.1	-1
jsvc	1.6.1	1.6.0	1
jupyterlab	4.5.6	4.6.3	-1
jupyterlab	4.6.2	4.6.3	-1
jupyterlab	4.6.3	4.5.6	1
jupyterlab	4.6.3	4.6.2	1
kafkactl	5.10.1	5.20.0	-1
kafkactl	5.12.1	5.20.0	-1
kafkactl	5.13.0	5.20.0	-1
kafkactl	5.20.0	5.10.1	1
kafkactl	5.20.0	5.12.1	1
kafkactl	5.20.0	5.13.0	1
karchive	6.28.0	6.29.0	-1
karchive	6.29.0	6.28.0	1
katago	1.16.4	1.18.1	-1
katago	1.17.2	1.18.1	-1
katago	1.18.1	1.16.4	1
katago	1.18.1	1.17.2	1
khard	0.20.1	0.21.0	-1
khard	0.21.0	0.20.1	1
kim-api	2.2.1	2.4.2	-1
kim-api	2.3.0	2.4.2	-1
kim-api	2.4.0	2.4.2	-1
kim-api	2.4.1	2.4.2	-1
kim-api	2.4.2	2.2.1	1
kim-api	2.4.2	2.3.0	1
kim-api	2.4.2	2.4.0	1
kim-api	2.4.2	2.4.1	1
kingfisher	1.110.0	2.0.0	-1
kingfisher	1.113.0	2.0.0	-1
kingfisher	2.0.0	1.110.0	1
kingfisher	2.0.0	1.113.0	1
knot	3.5.6	3.5.7	-1
knot	3.5.7	3.5.6	1
kokkos	5.2.0	5.2.1	-1
kokkos	5.2.1	5.2.0	1
krb5	1.19.2	1.22.2	-1
krb5	1.19.3	1.22.2	-1
krb5	1.20	1.22.2	-1
krb5	1.20.1	1.22.2	-1
krb5	1.21	1.22.2	-1
krb5	1.21.1	1.22.2	-1
krb5	1.21.2	1.22.2	-1
krb5	1.21.3	1.22.2	-1
krb5	1.22	1.22.2	-1
krb5	1.22.1	1.22.2	-1
krb5	1.22.2	1.19.2	1
krb5	1.22.2	1.19.3	1
krb5	1.22.2	1.20	1
krb5	1.22.2	1.20.1	1
krb5	1.22.2	1.21	1
krb5	1.22.2	1.21.1	1
krb5	1.22.2	1.21.2	1
krb5	1.22.2	1.21.3	1
krb5	1.22.2	1.22	1
krb5	1.22.2	1.22.1	1
kubernetes-cli	1.35.0	1.37.0	-1
kubernetes-cli	1.35.1	1.37.0	-1
kubernetes-cli	1.35.3	1.37.0	-1
kubernetes-cli	1.35.4	1.37.0	-1
kubernetes-cli	1.36.1	1.37.0	-1
kubernetes-cli	1.36.2	1.37.0	-1
kubernetes-cli	1.36.3	1.37.0	-1
kubernetes-cli	1.36.4	1.37.0	-1
kubernetes-cli	1.37.0	1.35.0	1
kubernetes-cli	1.37.0	1.35.1	1
kubernetes-cli	1.37.0	1.35.3	1
kubernetes-cli	1.37.0	1.35.4	1
kubernetes-cli	1.37.0	1.36.1	1
kubernetes-cli	1.37.0	1.36.2	1
kubernetes-cli	1.37.0	1.36.3	1
kubernetes-cli	1.37.0	1.36.4	1
lame	3.100	4.0	-1
lame	3.101	4.0	-1
lame	4.0	3.100	1
lame	4.0	3.101	1
ldns	1.8.4	1.9.2	-1
ldns	1.9.0	1.9.2	-1
ldns	1.9.2	1.8.4	1
ldns	1.9.2	1.9.0	1
leptonica	1.80.0	1.87.0	-1
leptonica	1.82.0	1.87.0	-1
leptonica	1.83.1	1.87.0	-1
leptonica	1.84.1	1.87.0	-1
leptonica	1.85.0	1.87.0	-1
leptonica	1.86.0	1.87.0	-1
leptonica	1.87.0	1.80.0	1
leptonica	1.87.0	1.82.0	1
leptonica	1.87.0	1.83.1	1
leptonica	1.87.0	1.84.1	1
leptonica	1.87.0	1.85.0	1
leptonica	1.87.0	1.86.0	1
less	685	704	-1
less	704	685	1
libadwaita	1.6.2	1.9.3	-1
libadwaita	1.7.0	1.9.3	-1
libadwaita	1.8.1	1.9.3	-1
libadwaita	1.8.2	1.9.3	-1
libadwaita	1.8.3	1.9.3	-1
libadwaita	1.8.4	1.9.3	-1
libadwaita	1.9.2	1.9.3	-1
libadwaita	1.9.3	1.6.2	1
libadwaita	1.9.3	1.7.0	1
libadwaita	1.9.3	1.8.1	1
libadwaita	1.9.3	1.8.2	1
libadwaita	1.9.3	1.8.3	1
libadwaita	1.9.3	1.8.4	1
libadwaita	1.9.3	1.9.2	1
libaec	1.1.3	1.1.7	-1
libaec	1.1.4	1.1.7	-1
libaec	1.1.5	1.1.7	-1
libaec	1.1.6	1.1.7	-1
libaec	1.1.7	1.1.3	1
libaec	1.1.7	1.1.4	1
libaec	1.1.7	1.1.5	1
libaec	1.1.7	1.1.6	1
libarchive	3.6.0	3.8.9	-1
libarchive	3.6.1	3.8.9	-1
libarchive	3.6.2	3.8.9	-1
libarchive	3.7.2	3.8.9	-1
libarchive	3.7.4	3.8.9	-1
libarchive	3.7.5	3.8.9	-1
libarchive	3.7.7	3.8.9	-1
libarchive	3.7.9	3.8.9	-1
libarchive	3.8.0	3.8.9	-1
libarchive	3.8.1	3.8.9	-1
libarchive	3.8.2	3.8.9	-1
libarchive	3.8.3	3.8.9	-1
libarchive	3.8.4	3.8.9	-1
libarchive	3.8.5	3.8.9	-1
libarchive	3.8.6	3.8.9	-1
libarchive	3.8.7	3.8.9	-1
libarchive	3.8.8	3.8.9	-1
libarchive	3.8.9	3.6.0	1
libarchive	3.8.9	3.6.1	1
libarchive	3.8.9	3.6.2	1
libarchive	3.8.9	3.7.2	1
libarchive	3.8.9	3.7.4	1
libarchive	3.8.9	3.7.5	1
libarchive	3.8.9	3.7.7	1
libarchive	3.8.9	3.7.9	1
libarchive	3.8.9	3.8.0	1
libarchive	3.8.9	3.8.1	1
libarchive	3.8.9	3.8.2	1
libarchive	3.8.9	3.8.3	1
libarchive	3.8.9	3.8.4	1
libarchive	3.8.9	3.8.5	1
libarchive	3.8.9	3.8.6	1
libarchive	3.8.9	3.8.7	1
libarchive	3.8.9	3.8.8	1
libass	0.15.0	0.17.5	-1
libass	0.15.2	0.17.5	-1
libass	0.16.0	0.17.5	-1
libass	0.17.1	0.17.5	-1
libass	0.17.3	0.17.5	-1
libass	0.17.4	0.17.5	-1
libass	0.17.5	0.15.0	1
libass	0.17.5	0.15.2	1
libass	0.17.5	0.16.0	1
libass	0.17.5	0.17.1	1
libass	0.17.5	0.17.3	1
libass	0.17.5	0.17.4	1
libassuan	2.5.5	3.0.2	-1
libassuan	2.5.6	3.0.2	-1
libassuan	2.5.7	3.0.2	-1
libassuan	3.0.1	3.0.2	-1
libassuan	3.0.2	2.5.5	1
libassuan	3.0.2	2.5.6	1
libassuan	3.0.2	2.5.7	1
libassuan	3.0.2	3.0.1	1
libavif	0.10.1	1.4.2	-1
libavif	0.11.1	1.4.2	-1
libavif	0.9.3	1.4.2	-1
libavif	1.0.0	1.4.2	-1
libavif	1.0.1	1.4.2	-1
libavif	1.0.2	1.4.2	-1
libavif	1.1.1	1.4.2	-1
libavif	1.2.1	1.4.2	-1
libavif	1.3.0	1.4.2	-1
libavif	1.4.0	1.4.2	-1
libavif	1.4.1	1.4.2	-1
libavif	1.4.2	0.10.1	1
libavif	1.4.2	0.11.1	1
libavif	1.4.2	0.9.3	1
libavif	1.4.2	1.0.0	1
libavif	1.4.2	1.0.1	1
libavif	1.4.2	1.0.2	1
libavif	1.4.2	1.1.1	1
libavif	1.4.2	1.2.1	1
libavif	1.4.2	1.3.0	1
libavif	1.4.2	1.4.0	1
libavif	1.4.2	1.4.1	1
libayatana-appindicator	0.5.94	0.6.0	-1
libayatana-appindicator	0.6.0	0.5.94	1
libayatana-indicator	0.9.4	0.9.5	-1
libayatana-indicator	0.9.5	0.9.4	1
libbluray	1.2.1	1.5.0	-1
libbluray	1.3.0	1.5.0	-1
libbluray	1.3.1	1.5.0	-1
libbluray	1.3.3	1.5.0	-1
libbluray	1.3.4	1.5.0	-1
libbluray	1.4.0	1.5.0	-1
libbluray	1.4.1	1.5.0	-1
libbluray	1.5.0	1.2.1	1
libbluray	1.5.0	1.3.0	1
libbluray	1.5.0	1.3.1	1
libbluray	1.5.0	1.3.3	1
libbluray	1.5.0	1.3.4	1
libbluray	1.5.0	1.4.0	1
libbluray	1.5.0	1.4.1	1
libbsd	0.11.6	0.12.2	-1
libbsd	0.11.7	0.12.2	-1
libbsd	0.12.2	0.11.6	1
libbsd	0.12.2	0.11.7	1
libcaca	0.99.beta20	0.99b19	1
libcaca	0.99.beta20	0.99b20	0
libcaca	0.99b19	0.99.beta20	-1
libcaca	0.99b20	0.99.beta20	0
libcap	2.27	2.78	-1
libcap	2.60	2.78	-1
libcap	2.63	2.78	-1
libcap	2.64	2.78	-1
libcap	2.65	2.78	-1
libcap	2.66	2.78	-1
libcap	2.67	2.78	-1
libcap	2.68	2.78	-1
libcap	2.69	2.78	-1
libcap	2.70	2.78	-1
libcap	2.71	2.78	-1
libcap	2.72	2.78	-1
libcap	2.73	2.78	-1
libcap	2.75	2.78	-1
libcap	2.76	2.78	-1
libcap	2.77	2.78	-1
libcap	2.78	2.27	1
libcap	2.78	2.60	1
libcap	2.78	2.63	1
libcap	2.78	2.64	1
libcap	2.78	2.65	1
libcap	2.78	2.66	1
libcap	2.78	2.67	1
libcap	2.78	2.68	1
libcap	2.78	2.69	1
libcap	2.78	2.70	1
libcap	2.78	2.71	1
libcap	2.78	2.72	1
libcap	2.78	2.73	1
libcap	2.78	2.75	1
libcap	2.78	2.76	1
libcap	2.78	2.77	1
libcap-ng	0.8.2	0.9.5	-1
libcap-ng	0.8.5	0.9.5	-1
libcap-ng	0.9.3	0.9.5	-1
libcap-ng	0.9.5	0.8.2	1
libcap-ng	0.9.5	0.8.5	1
libcap-ng	0.9.5	0.9.3	1
libcbor	0.12.0	0.14.0	-1
libcbor	0.13.0	0.14.0	-1
libcbor	0.14.0	0.12.0	1
libcbor	0.14.0	0.13.0	1
libcerf	2.4	3.3	-1
libcerf	3.0	3.3	-1
libcerf	3.2	3.3	-1
libcerf	3.3	2.4	1
libcerf	3.3	3.0	1
libcerf	3.3	3.2	1
libclc	18.1.5	22.1.8	-1
libclc	18.1.7	22.1.8	-1
libclc	18.1.8	22.1.8	-1
libclc	19.1.1	22.1.8	-1
libclc	19.1.4	22.1.8	-1
libclc	19.1.6	22.1.8	-1
libclc	19.1.7	22.1.8	-1
libclc	20.1.0	22.1.8	-1
libclc	20.1.1	22.1.8	-1
libclc	20.1.2	22.1.8	-1
libclc	20.1.3	22.1.8	-1
libclc	20.1.5	22.1.8	-1
libclc	20.1.7	22.1.8	-1
libclc	20.1.8	22.1.8	-1
libclc	21.1.0	22.1.8	-1
libclc	21.1.1	22.1.8	-1
libclc	21.1.2	22.1.8	-1
libclc	21.1.3	22.1.8	-1
libclc	21.1.4	22.1.8	-1
libclc	21.1.5	22.1.8	-1
libclc	21.1.6	22.1.8	-1
libclc	21.1.7	22.1.8	-1
libclc	21.1.8	22.1.8	-1
libclc	22.1.0	22.1.8	-1
libclc	22.1.1	22.1.8	-1
libclc	22.1.2	22.1.8	-1
libclc	22.1.3	22.1.8	-1
libclc	22.1.4	22.1.8	-1
libclc	22.1.5	22.1.8	-1
libclc	22.1.6	22.1.8	-1
libclc	22.1.7	22.1.8	-1
libclc	22.1.8	18.1.5	1
libclc	22.1.8	18.1.7	1
libclc	22.1.8	18.1.8	1
libclc	22.1.8	19.1.1	1
libclc	22.1.8	19.1.4	1
libclc	22.1.8	19.1.6	1
libclc	22.1.8	19.1.7	1
libclc	22.1.8	20.1.0	1
libclc	22.1.8	20.1.1	1
libclc	22.1.8	20.1.2	1
libclc	22.1.8	20.1.3	1
libclc	22.1.8	20.1.5	1
libclc	22.1.8	20.1.7	1
libclc	22.1.8	20.1.8	1
libclc	22.1.8	21.1.0	1
libclc	22.1.8	21.1.1	1
libclc	22.1.8	21.1.2	1
libclc	22.1.8	21.1.3	1
libclc	22.1.8	21.1.4	1
libclc	22.1.8	21.1.5	1
libclc	22.1.8	21.1.6	1
libclc	22.1.8	21.1.7	1
libclc	22.1.8	21.1.8	1
libclc	22.1.8	22.1.0	1
libclc	22.1.8	22.1.1	1
libclc	22.1.8	22.1.2	1
libclc	22.1.8	22.1.3	1
libclc	22.1.8	22.1.4	1
libclc	22.1.8	22.1.5	1
libclc	22.1.8	22.1.6	1
libclc	22.1.8	22.1.7	1
libconfig	1.7.3	1.8.2	-1
libconfig	1.8.1	1.8.2	-1
libconfig	1.8.2	1.7.3	1
libconfig	1.8.2	1.8.1	1
libcpucycles	20260105	20260625	-1
libcpucycles	20260625	20260105	1
libde265	1.0.12	1.1.1	-1
libde265	1.0.15	1.1.1	-1
libde265	1.0.16	1.1.1	-1
libde265	1.0.18	1.1.1	-1
libde265	1.0.19	1.1.1	-1
libde265	1.0.8	1.1.1	-1
libde265	1.0.9	1.1.1	-1
libde265	1.1.1	1.0.12	1
libde265	1.1.1	1.0.15	1
libde265	1.1.1	1.0.16	1
libde265	1.1.1	1.0.18	1
libde265	1.1.1	1.0.19	1
libde265	1.1.1	1.0.8	1
libde265	1.1.1	1.0.9	1
libdeflate	1.21	1.26	-1
libdeflate	1.22	1.26	-1
libdeflate	1.23	1.26	-1
libdeflate	1.24	1.26	-1
libdeflate	1.25	1.26	-1
libdeflate	1.26	1.21	1
libdeflate	1.26	1.22	1
libdeflate	1.26	1.23	1
libdeflate	1.26	1.24	1
libdeflate	1.26	1.25	1
libdex	0.10.0	1.0.0	-1
libdex	0.8.1	1.0.0	-1
libdex	1.0.0	0.10.0	1
libdex	1.0.0	0.8.1	1
libdicom	1.1.0	1.3.0	-1
libdicom	1.2.0	1.3.0	-1
libdicom	1.3.0	1.1.0	1
libdicom	1.3.0	1.2.0	1
libdiscid	0.6.2	0.7.0	-1
libdiscid	0.6.4	0.7.0	-1
libdiscid	0.6.5	0.7.0	-1
libdiscid	0.7.0	0.6.2	1
libdiscid	0.7.0	0.6.4	1
libdiscid	0.7.0	0.6.5	1
libdnet	1.12	1.18.2	-1
libdnet	1.14	1.18.2	-1
libdnet	1.16.4	1.18.2	-1
libdnet	1.18.0	1.18.2	-1
libdnet	1.18.2	1.12	1
libdnet	1.18.2	1.14	1
libdnet	1.18.2	1.16.4	1
libdnet	1.18.2	1.18.0	1
libdrm	2.4.107	2.4.134	-1
libdrm	2.4.109	2.4.134	-1
libdrm	2.4.110	2.4.134	-1
libdrm	2.4.111	2.4.134	-1
libdrm	2.4.113	2.4.134	-1
libdrm	2.4.114	2.4.134	-1
libdrm	2.4.115	2.4.134	-1
libdrm	2.4.118	2.4.134	-1
libdrm	2.4.119	2.4.134	-1
libdrm	2.4.120	2.4.134	-1
libdrm	2.4.121	2.4.134	-1
libdrm	2.4.122	2.4.134	-1
libdrm	2.4.123	2.4.134	-1
libdrm	2.4.124	2.4.134	-1
libdrm	2.4.125	2.4.134	-1
libdrm	2.4.126	2.4.134	-1
libdrm	2.4.127	2.4.134	-1
libdrm	2.4.128	2.4.134	-1
libdrm	2.4.129	2.4.134	-1
libdrm	2.4.130	2.4.134	-1
libdrm	2.4.131	2.4.134	-1
libdrm	2.4.133	2.4.134	-1
libdrm	2.4.134	2.4.107	1
libdrm	2.4.134	2.4.109	1
libdrm	2.4.134	2.4.110	1
libdrm	2.4.134	2.4.111	1
libdrm	2.4.134	2.4.113	1
libdrm	2.4.134	2.4.114	1
libdrm	2.4.134	2.4.115	1
libdrm	2.4.134	2.4.118	1
libdrm	2.4.134	2.4.119	1
libdrm	2.4.134	2.4.120	1
libdrm	2.4.134	2.4.121	1
libdrm	2.4.134	2.4.122	1
libdrm	2.4.134	2.4.123	1
libdrm	2.4.134	2.4.124	1
libdrm	2.4.134	2.4.125	1
libdrm	2.4.134	2.4.126	1
libdrm	2.4.134	2.4.127	1
libdrm	2.4.134	2.4.128	1
libdrm	2.4.134	2.4.129	1
libdrm	2.4.134	2.4.130	1
libdrm	2.4.134	2.4.131	1
libdrm	2.4.134	2.4.133	1
libdvdcss	1.4.3	1.6.0	-1
libdvdcss	1.5.0	1.6.0	-1
libdvdcss	1.6.0	1.4.3	1
libdvdcss	1.6.0	1.5.0	1
libdvdread	6.1.2	7.1.1	-1
libdvdread	6.1.3	7.1.1	-1
libdvdread	7.0.1	7.1.1	-1
libdvdread	7.1.1	6.1.2	1
libdvdread	7.1.1	6.1.3	1
libdvdread	7.1.1	7.0.1	1
libebml	1.4.5	1.4.7	-1
libebml	1.4.6	1.4.7	-1
libebml	1.4.7	1.4.5	1
libebml	1.4.7	1.4.6	1
libedit	20210522-3.1	20260512-3.1	-1
libedit	20210714-3.1	20260512-3.1	-1
libedit	20210910-3.1	20260512-3.1	-1
libedit	20221030-3.1	20260512-3.1	-1
libedit	20230828-3.1	20260512-3.1	-1
libedit	20240517-3.1	20260512-3.1	-1
libedit	20240808-3.1	20260512-3.1	-1
libedit	20250104-3.1	20260512-3.1	-1
libedit	20251016-3.1	20260512-3.1	-1
libedit	20260508-3.1	20260512-3.1	-1
libedit	20260512-3.1	20210522-3.1	1
libedit	20260512-3.1	20210714-3.1	1
libedit	20260512-3.1	20210910-3.1	1
libedit	20260512-3.1	20221030-3.1	1
libedit	20260512-3.1	20230828-3.1	1
libedit	20260512-3.1	20240517-3.1	1
libedit	20260512-3.1	20240808-3.1	1
libedit	20260512-3.1	20250104-3.1	1
libedit	20260512-3.1	20251016-3.1	1
libedit	20260512-3.1	20260508-3.1	1
libepoxy	1.5.10	1.5.8	1
